artist,reviewauthor,score,releaseyear,recordlabel,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
OTHER,Jonah Bromwich,7.2,2014.0,OTHER,,0.6629999999999999,0.6845,3.5,-8.164,0.10989,0.24666,0.5340199999999999,0.12633,0.4606,116.6639
OTHER,Ruth Saxelby,7.7,2019.0,none,Electronic,0.51825,0.776875,6.0,-12.587375,0.1290125,0.14509375,0.49885325,0.2624625,0.28425,144.538875
OTHER,Ian Cohen,7.0,2012.0,OTHER,,0.575714286,0.5,8.357142857000001,-8.337071429,0.032107143,0.107764286,0.079839571,0.1332,0.522642857,97.59235714
OTHER,Jason Crock,7.7,2010.0,Thrill Jockey,Rock,0.2102857139999999,0.642571429,4.571428571,-13.12328571,0.0537,0.1906163289999999,0.8690000000000001,0.329814286,0.165457143,119.2297143
OTHER,Marc Hogan,7.6,2005.0,Memphis Industries,Rock,0.62625,0.476583333,5.5,-10.04658333,0.066408333,0.182275833,0.0576873859999999,0.142691667,0.5805,122.28458329999998
OTHER,Laura Snapes,7.0,2013.0,ATO,,0.5875,0.723,5.916666667,-6.293583333,0.042408333,0.27085,0.073705808,0.153933333,0.52725,113.71175
OTHER,Jess Harvell,6.4,2009.0,OTHER,Rap,0.497888889,0.5802222220000001,5.777777778,-8.338111111,0.041233333,0.6737777779999999,0.130319467,0.278111111,0.595944444,115.5562222
OTHER,Ian Cohen,6.2,2008.0,Polyvinyl,Rock,0.670090909,0.519545455,4.181818182,-11.54345455,0.033709091,0.204119091,0.049968273,0.136336364,0.727272727,130.433
OTHER,Mark Richardson,8.1,2013.0,Constellation,Experimental,0.311727273,0.453709091,4.272727273,-12.70272727,0.1025,0.7562436359999999,0.6801224359999999,0.1365,0.191345455,122.4134545
Oneohtrix Point Never,Philip Sherburne,8.2,2010.0,Editions Mego,Experimental,0.2366875,0.631625,5.5,-8.71225,0.1114625,0.462271625,0.411283625,0.2695125,0.212875,101.947625
OTHER,Jason Heller,6.6,2014.0,OTHER,Electronic,0.332285714,0.746857143,3.571428571,-5.966857143,0.0425285709999999,0.061823486,0.4996414289999999,0.1727,0.405571429,128.8212857
OTHER,Laura Snapes,7.9,2016.0,OTHER,Rock,0.596,0.6786,3.8,-7.6124,0.19582,0.152243,0.00231819,0.23094,0.4929699999999999,115.0609
OTHER,Michelle Kim,7.6,2019.0,Hyperdub,Experimental,0.510021429,0.616142857,6.5,-12.5165,0.149021429,0.105907857,0.245369961,0.236228571,0.286071429,124.42642859999998
OTHER,Nate Patrin,6.5,2013.0,Hyperdub,Electronic,0.628928571,0.692142857,5.1428571430000005,-9.308928571,0.0457285709999999,0.051711,0.786285714,0.206371429,0.392642857,125.8997143
OTHER,Larry Fitzmaurice,7.2,2010.0,Planet Mu,Electronic,0.5494,0.72125,4.3,-6.34185,0.24759,0.1635055,0.171017007,0.26697,0.444675,115.2761
OTHER,Larry Fitzmaurice,6.1,2011.0,Western Vinyl,Pop/R&B,0.576777778,0.4295333329999999,4.222222222,-10.61188889,0.035011111,0.676444444,0.0784097159999999,0.114877778,0.5043333329999999,99.842
OTHER,Brian Howe,8.0,2004.0,Yep Roc,Rock,0.748,0.762,0.0,-6.437,0.356,0.422,9.3e-05,0.263,0.893,155.091
OTHER,Andy Beta,6.8,2018.0,OTHER,Electronic,0.276416667,0.268583333,3.583333333,-14.91533333,0.040708333,0.8735,0.649283333,0.127458333,0.232708333,105.3834167
OTHER,John Dark,7.3,2001.0,OTHER,Folk/Country,0.55,0.8320000000000001,9.0,-4.283,0.0564,0.28,0.0,0.107,0.529,154.018
OTHER,Amanda Petrusich,7.9,2004.0,Sire,Electronic,0.37725,0.911333333,3.833333333,-4.430416667,0.083816667,0.0099959419999999,0.006359958,0.177558333,0.4315,141.26733330000002
OTHER,Matt LeMay,6.4,2002.0,Drag City,Experimental,0.413,0.3151309,6.4,-13.0305,0.08511,0.6312399999999999,0.40326,0.11165,0.1789599999999999,97.4671
OTHER,Jonathan Zwickel,9.0,1975.0,OTHER,Jazz,0.4832,0.6766,7.2,-11.1942,0.10934,0.13744,0.2995864,0.2474,0.5660000000000001,114.9808
OTHER,Grayson Haver Currin,8.2,2014.0,Relapse,Metal,0.227666667,0.655666667,7.5,-6.831666667,0.065116667,0.00060348,0.5002,0.110433333,0.117083333,108.6401667
OTHER,Grayson Currin,2.0,2008.0,ATP,Experimental,0.2105714289999999,0.837142857,3.0,-7.618714286,0.071571429,0.0005271669999999,0.106414286,0.1456,0.104614286,107.8264286
OTHER,Joshua Klein,5.4,2007.0,Domino,Electronic,0.4428,0.3486,6.2,-11.387,0.0332,0.5424,0.1843717999999999,0.11414,0.21934,93.6958
OTHER,OTHER,7.6,2017.0,OTHER,Electronic,0.5655,0.3075,5.5,-19.094,0.06295,0.7365,0.818,0.1305,0.04135,129.972
Sunn O))),Grayson Haver Currin,6.5,2015.0,Southern Lord,Experimental,0.1156666669999999,0.341,9.0,-7.322666667000001,0.040266667,0.004612,0.779,0.1194,0.0355,103.214
OTHER,Lindsay Zoladz,9.2,2013.0,Merge,Rock,0.4639999999999999,0.659230769,8.307692308,-8.71,0.0494692309999999,0.162655385,0.2885497469999999,0.269223077,0.470515385,120.9891538
OTHER,Abby Jones,6.5,2019.0,none,Rock,0.6213333329999999,0.6243333329999999,5.333333333,-5.232333333,0.0304833329999999,0.3865,0.0,0.25035,0.645166667,114.4043333
OTHER,Ruth Saxelby,7.8,2013.0,Ninja Tune,Electronic,0.612,0.7597,4.0,-9.6783,0.0775899999999999,0.07972761,0.6684100000000001,0.15191,0.24103,116.7297
OTHER,Jonah Bromwich,6.4,2017.0,RCA,Rap,0.635,0.5955714289999999,5.928571429,-8.346142857,0.4205,0.372685714,1.04e-05,0.272985714,0.346571429,117.5111429
OTHER,Jess Harvell,7.6,2012.0,Relapse,Metal,0.474,0.8490000000000001,0.0,-4.518,0.0428,0.000597,6.4e-06,0.172,0.188,112.974
OTHER,Marcus J. Moore,7.6,2016.0,Virgin,Pop/R&B,0.543625,0.376125,5.75,-9.731125,0.0559999999999999,0.6001375,0.006047777,0.10894375,0.2550125,120.912625
OTHER,Marc Hogan,8.9,2007.0,Kranky,Rock,0.266783333,0.6655,4.083333333,-11.28166667,0.048275,0.299619058,0.824916667,0.31565,0.227558333,118.7955833
OTHER,Allison Hussey,6.8,2018.0,Saddle Creek,Rock,0.4585,0.7145,6.0,-3.478,0.0742,0.0016255,0.0005562,0.1325,0.2575,127.877
OTHER,Mark Richardson,8.7,1975.0,RCA,Rock,0.56655,0.92485,4.55,-3.72205,0.07529,0.0153586,0.3124095,0.234625,0.5118,122.3914
OTHER,Robert Ham,6.9,2018.0,OTHER,Electronic,0.3150666669999999,0.5005,6.333333333,-13.5175,0.04385,0.500563333,0.871,0.100783333,0.2605,118.74483329999998
...And You Will Know Us by the Trail of Dead,Matt LeMay,10.0,2002.0,Interscope,Rock,0.244363636,0.821818182,6.454545455,-6.329636364,0.077218182,0.090482498,0.268714091,0.336554545,0.1809,133.53563640000002
OTHER,Jayson Greene,7.8,2011.0,OTHER,Rap,0.6451875,0.69175,4.375,-7.5098125,0.2119125,0.0931675,8.240000000000001e-05,0.25965625,0.443875,121.168125
OTHER,Mark Richardson,8.0,2006.0,Sony,Rock,0.5941333329999999,0.5610666670000001,4.066666667,-12.71686667,0.038933333,0.267013333,2.56e-05,0.11008,0.5527333329999999,123.3888
OTHER,Sam Sodomsky,8.3,1970.0,OTHER,Rock,0.702416667,0.40725,5.75,-12.58291667,0.065658333,0.608,2.93e-05,0.174158333,0.718333333,110.85916670000002
OTHER,Marc Masters,8.0,2008.0,OTHER,Experimental,0.27575,0.95075,3.5,-3.82175,0.38125,0.00833875,0.3945,0.21445,0.2396,108.10825
OTHER,Joshua Klein,7.5,2007.0,Rhino,Rock,0.53035,0.7612,6.6,-7.9237,0.0382949999999999,0.137817053,0.1221387209999999,0.1879299999999999,0.6699,126.6059
OTHER,Nate Patrin,7.2,2006.0,Astralwerks,Electronic,0.63,0.74,1.0,-7.33,0.0232,0.0346,0.0,0.0623,0.963,97.968
OTHER,Joe Tangari,7.7,2008.0,Fat Cat,Experimental,0.33045,0.30553,3.75,-17.6247,0.06163,0.87,0.851865,0.165705,0.317625,122.77895
OTHER,Calum Marsh,7.0,2017.0,OTHER,Rock,0.632,0.556,6.625,-13.329875,0.04095,0.28894125,0.80075,0.17705,0.2276,119.05275
Weezer,Zoe Camp,6.2,2016.0,OTHER,Rock,0.4972,0.7956,5.0,-6.4176,0.05081,0.036939,1.11e-05,0.21018,0.5006,110.2703
OTHER,Grayson Currin,6.7,2008.0,Hydra Head,Metal,0.3652,0.31374,5.1,-13.8924,0.03625,0.9149,0.7968,0.10517,0.22043,108.3617
OTHER,Martin Douglas,6.7,2012.0,Hardly Art,,0.421181818,0.69,4.6363636360000005,-8.459545455,0.035536364,0.321792727,0.231875445,0.178081818,0.503454545,120.53
OTHER,Joshua Klein,7.2,2008.0,OTHER,Folk/Country,0.649,0.8009999999999999,7.0,-9.102,0.045,0.535,0.933,0.13,0.292,112.02
OTHER,Louis Pattison,7.5,2015.0,OTHER,Experimental,0.240028571,0.4097,4.0,-12.89585714,0.074571429,0.300646714,0.460888857,0.274271429,0.068114286,118.5518571
OTHER,Mike Orme,7.0,2008.0,Temporary Residence,Electronic,0.271,0.451428571,8.857142857000001,-9.402714286,0.031757143,0.19258,0.8490000000000001,0.218428571,0.209157143,112.74442859999998
OTHER,Grayson Haver Currin,7.7,1996.0,OTHER,Folk/Country,0.497625,0.3110625,6.125,-13.1074375,0.04095625,0.750625,0.2265599999999999,0.664375,0.4195,117.9234375
OTHER,Joshua Klein,7.0,2009.0,Anti-,Rock,0.629,0.577818182,3.3636363639999995,-9.405090909,0.037663636,0.481181818,9.89e-05,0.104554545,0.826181818,137.4786364
OTHER,Grayson Currin,6.8,2013.0,Season of Mist,,0.3375,0.4987,5.1,-7.6163,0.0339,0.7779,0.5995,0.1038099999999999,0.2412,119.1287
OTHER,Sasha Geffen,6.1,2019.0,Kill Rock Stars,Rock,0.4359,0.8002,4.4,-3.6757,0.05742,0.1025012,0.01570887,0.12875,0.41006,144.3169
OTHER,Stephen M. Deusner,6.3,2012.0,Kill Rock Stars,Rock,0.447416667,0.23725,5.5,-11.80208333,0.031958333,0.893333333,0.086261083,0.110983333,0.352916667,117.36391670000002
OTHER,Cameron Cook,6.9,2015.0,Warp,Rock,0.789818182,0.7728181820000001,5.727272727000001,-6.1339090910000005,0.081027273,0.090823636,0.111889455,0.119209091,0.6602727270000001,122.09
OTHER,Matthew Murphy,7.1,2005.0,Constellation,,0.3458333329999999,0.1798666669999999,6.0,-16.56783333,0.038866667,0.5355,0.007105173,0.134633333,0.151566667,119.3816667
OTHER,Marc Hogan,4.7,2009.0,Rhino,Rock,0.7709999999999999,0.713,9.0,-6.755,0.0643,0.00265,1.97e-06,0.105,0.235,130.095
OTHER,Philip Sherburne,7.2,2014.0,Warp,Electronic,0.403846154,0.6489230770000001,5.153846154,-9.772769231,0.119453846,0.133238986,0.363454692,0.361053846,0.328561538,116.8320769
OTHER,Chal Ravens,7.8,2017.0,Thrill Jockey,Electronic,0.585875,0.415,3.625,-14.433,0.049,0.93625,0.7759625,0.1215,0.462575,137.70825
OTHER,Jay Balfour,6.8,2016.0,Stones Throw,Global,0.4265,0.068616667,4.5,-29.48408333,0.051366667,0.991416667,0.931083333,0.1054166669999999,0.347916667,91.3925
OTHER,Ryan Dombal,6.5,2006.0,Columbia,Rock,0.3372,0.826777778,4.166666667,-3.564555556,0.054594444,0.091706527,0.006347564,0.291527778,0.334433333,122.5406111
OTHER,Mark Richardson,7.6,2015.0,OTHER,Electronic,0.35244,0.252799,3.95,-22.3509,0.1151799999999999,0.65384,0.560884,0.293645,0.178035,102.45665
OTHER,Ian Cohen,6.2,2013.0,Sub Pop,Rock,0.324272727,0.671090909,3.636363636000001,-8.928090909,0.0737090909999999,0.290311455,0.570236364,0.1922909089999999,0.262845455,121.9508182
OTHER,Angus Finlayson,7.1,2013.0,Planet Mu,Electronic,0.472857143,0.7395,6.0,-7.435,0.0593142859999999,0.133289286,0.608259805,0.1635285709999999,0.3975,132.6743571
OTHER,Matthew Murphy,7.9,2005.0,Ace Fu,Experimental,0.151,0.994,9.0,-2.641,0.2789999999999999,0.125,0.317,0.16,0.0315,90.597
OTHER,David Drake,6.4,2015.0,Def Jam,Pop/R&B,0.7105,0.7020000000000001,3.0,-3.796,0.11645,0.012865,1.09e-06,0.09155,0.8370000000000001,128.015
OTHER,Sam Chennault,7.6,2002.0,OTHER,Electronic,0.6011333329999999,0.612666667,6.066666667000001,-11.04606667,0.136206667,0.50662,0.440802667,0.229913333,0.3839133329999999,106.4943333
OTHER,Larry Fitzmaurice,7.3,2012.0,Underwater Peoples,,0.541444444,0.757222222,5.333333333,-7.494666667000001,0.032855556,0.028302644,0.097789111,0.0877,0.502,125.1537778
Yo La Tengo,Stuart Berman,7.1,2015.0,Matador,Rock,0.554214286,0.395785714,5.214285714,-10.87592857,0.034,0.819857143,0.152180507,0.139007143,0.515357143,114.2892857
Xiu Xiu,Carrie Battan,7.3,2012.0,Polyvinyl,Experimental,0.63825,0.626583333,5.666666667,-6.488,0.064191667,0.178933333,0.0001029179999999,0.266408333,0.52025,113.7356667
OTHER,Mark Richardson,10.0,2011.0,Capitol,Rock,0.4449,0.380725,4.0,-10.13435,0.036095,0.4020965999999999,0.290862607,0.1789849999999999,0.35389,106.87525
OTHER,Rebecca Raber,6.5,2010.0,Kill Rock Stars,Rock,0.441,0.638272727,5.909090909,-7.769545455,0.060490909,0.466336364,0.043045537,0.139790909,0.358818182,127.8911818
OTHER,Adam Moerder,6.2,2006.0,Memphis Industries,Electronic,0.787,0.7070000000000001,7.0,-4.48,0.0374,0.0478,0.00138,0.127,0.326,124.031
OTHER,Brandon Stosuy,6.5,2007.0,OTHER,Experimental,0.4538333329999999,0.932,5.0,-3.184,0.077,0.149065,4.37e-06,0.1287,0.693,146.7028333
OTHER,Stephen M. Deusner,8.2,2007.0,Fiction,Rock,0.6293333329999999,0.316666667,1.666666667,-11.601,0.1537,0.439333333,0.294666667,0.0900666669999999,0.238333333,99.578
OTHER,Christopher F. Schiel,3.5,2001.0,OTHER,,0.680181818,0.575909091,5.090909091,-7.877272727,0.0396909089999999,0.232822064,0.021203179,0.136872727,0.576454545,115.4099091
OTHER,Ian Cohen,5.8,2014.0,Frenchkiss,,0.374923077,0.808461538,5.307692308,-6.047615385,0.089192308,0.076457685,0.073723392,0.103123077,0.559769231,170.91223080000003
OTHER,Adam Moerder,8.5,2008.0,Troubleman Unlimited,Rock,0.142555556,0.8661111109999999,5.555555556,-3.358555556,0.073833333,0.000964511,0.767222222,0.350355556,0.232533333,129.82277779999998
OTHER,Philip Sherburne,7.7,2018.0,NNA Tapes,Experimental,0.352744444,0.676555556,5.888888889,-9.769555556,0.0616,0.386887411,0.808873333,0.174177778,0.421388889,114.517
OTHER,OTHER,6.9,2001.0,Kranky,Electronic,0.4169,0.21579,7.0,-23.4338,0.05604,0.88,0.8891,0.09436,0.19755,119.2075
OTHER,Andy Beta,7.7,2014.0,DFA,Electronic,0.603,0.647444444,5.888888889,-9.391,0.043322222,0.154212333,0.4768,0.1742,0.5016666670000001,126.6615556
OTHER,Daniel Martin-McCormick,7.3,2017.0,ECM,Jazz,0.3276363639999999,0.335657273,5.181818182,-17.75981818,0.097981818,0.541545455,0.4838318179999999,0.191009091,0.093545455,94.00409091
OTHER,Nate Patrin,7.3,2010.0,Anti-,Folk/Country,0.593923077,0.3772307689999999,4.076923077,-8.788230769,0.069176923,0.5589,1.62e-05,0.146561538,0.320961538,112.3483846
Clinic,Joe Tangari,6.9,2004.0,Domino,Electronic,0.374,0.74925,6.0,-4.172416667,0.053475,0.14894155,0.397565917,0.232116667,0.324458333,131.65525
OTHER,Sheldon Pearce,7.5,2016.0,Self-released,Rap,0.6356,0.8683,5.2,-4.5591,0.346,0.334669,7.170000000000001e-05,0.15739,0.6334,117.4155
OTHER,Colin Joyce,7.3,2015.0,OTHER,Rock,0.595777778,0.508555556,4.444444444,-11.22188889,0.053233333,0.533333333,0.361744111,0.499566667,0.519777778,109.25333329999998
OTHER,Stuart Berman,5.6,2013.0,Fat Possum,Electronic,0.434,0.984,10.0,-6.2010000000000005,0.123,0.000178,0.000226,0.08,0.158,160.011
OTHER,Adam Moerder,5.4,2007.0,Kanine,Rock,0.385875,0.85675,7.75,-5.1745,0.0698125,0.001472625,0.4722375,0.258625,0.333875,125.352375
OTHER,Joe Tangari,7.9,2004.0,OTHER,Rock,0.711,0.581,5.0,-5.851,0.0583,0.0153,0.0,0.236,0.621,124.028
OTHER,David Raposa,5.4,2007.0,OTHER,Folk/Country,0.277333333,0.842333333,8.0,-9.339666667,0.139433333,0.037691991,0.4144,0.177622222,0.072977778,112.0561111
OTHER,Ian Cohen,5.0,2012.0,OTHER,,0.4460833329999999,0.704483333,4.75,-7.728083333,0.059366667,0.136454167,0.111224167,0.2273,0.33385,142.9095833
Squarepusher,Mike Orme,6.5,2009.0,Warp,Electronic,0.634375,0.6010625,5.25,-10.4973125,0.31486875,0.17041375,2.69e-07,0.1503625,0.431675,119.608875
Bibio,Brian Howe,6.2,2009.0,Warp,Electronic,0.5661666670000001,0.6940000000000001,6.416666667,-7.337999999999999,0.169133333,0.267282417,0.31335,0.255416667,0.4135333329999999,107.9664167
OTHER,Quinn Moreland,7.6,2017.0,OTHER,Rock,0.485,0.29,8.0,-11.682,0.0402,0.971,0.00358,0.147,0.327,83.62200000000001
OTHER,Larry Fitzmaurice,7.0,2018.0,OTHER,Electronic,0.2281699999999999,0.2736369999999999,5.75,-13.5089,0.0395649999999999,0.4549015,0.78475,0.14676,0.048335,118.37665
OTHER,Andy O'Connor,5.8,2013.0,Deathwish,Metal,0.209636364,0.831518182,5.363636364,-7.659363636,0.091363636,3.13e-06,0.8220000000000001,0.321363636,0.241054545,127.1179091
OTHER,Tim Finney,6.4,2012.0,Hyperdub,Electronic,0.4002,0.6970000000000001,6.2,-7.681,0.23558,0.12684,2.9e-05,0.4104,0.3222,147.4218
OTHER,Zach Baron,7.7,2006.0,OTHER,Rock,0.377454545,0.596945455,6.363636364,-9.223090909,0.038109091,0.100619073,0.7723636359999999,0.167718182,0.332772727,122.4547273
OTHER,David M. Pecoraro,7.6,2001.0,Lo,Electronic,0.51295,0.7264,3.7,-9.2404,0.072845,0.2885811,0.5159695,0.192195,0.6555,128.95555
OTHER,OTHER,7.6,2019.0,none,Pop/R&B,0.3456,0.8035,8.1,-6.9106,0.05572,0.00976395,0.234477,0.29365,0.3246,103.3449
OTHER,Scott Plagenhoef,8.4,2010.0,Astralwerks,Electronic,0.6548,0.6395,5.7,-6.6789,0.04167,0.152231,0.033070654,0.11256,0.4379999999999999,126.0495
Kanye West,Ryan Dombal,9.5,2013.0,Def Jam,Rap,0.5322,0.5904,4.0,-5.4182,0.17323,0.184362,8.859999999999999e-05,0.15158,0.35909,132.4842
OTHER,David Raposa,8.2,2006.0,Matador,,0.685,0.827333333,4.833333333,-9.383333333,0.0696,0.0215706999999999,0.594116667,0.1418166669999999,0.3569,122.6175
OTHER,Sheldon Pearce,7.7,2016.0,Interscope,Rap,0.658368421,0.539421053,5.263157895,-10.17405263,0.436289474,0.308742105,4.3200000000000007e-05,0.290452632,0.439494737,104.97284209999998
OTHER,Brendan Reid,9.0,1994.0,Interscope,Rock,0.2646666669999999,0.861,6.75,-7.952583333,0.0857,0.01070273,0.532626667,0.116208333,0.198566667,129.46925
OTHER,Brian Howe,7.4,2006.0,OTHER,Rap,0.61975,0.6931666670000001,7.083333333,-5.40525,0.218616667,0.113629529,0.1814312639999999,0.232425,0.580916667,101.8480833
OTHER,David Bevan,6.5,2011.0,Arts & Crafts,Electronic,0.486,0.8716666670000001,5.25,-6.232083332999999,0.085925,0.0703736829999999,0.178025333,0.232166667,0.447416667,124.166
OTHER,Mark Pytlik,5.9,2003.0,OTHER,Electronic,0.7090000000000001,0.45,0.0,-14.076,0.0521,0.0454,0.882,0.0977,0.34,118.011
OTHER,Chris Dahlen,9.3,2002.0,MCA,Rap,0.7271764709999999,0.646411765,4.058823529,-8.221411765,0.262158824,0.138647059,0.00288163,0.267652941,0.610941176,107.0236471
OTHER,Jes Skolnik,7.5,2015.0,OTHER,Metal,0.269333333,0.885222222,6.333333333,-6.736555556,0.1559,0.0005030669999999,0.474044444,0.524666667,0.230444444,123.3072222
OTHER,Ian Cohen,6.1,2014.0,OTHER,Rock,0.460083333,0.9225,5.25,-4.925833333,0.074866667,0.0062496969999999,0.1057892419999999,0.326133333,0.45145,127.042
Guided by Voices,Jason Heller,6.2,2014.0,"Guided By Voices, Inc.",Rock,0.378333333,0.6337222220000001,6.777777778,-5.377999999999999,0.038905556,0.413344444,0.127874963,0.182472222,0.433516667,119.1012778
OTHER,Seth Colter Walls,8.9,2016.0,OTHER,Experimental,0.643,0.528,7.0,-14.124,0.0821,0.0141,0.952,0.0689,0.731,124.019
Sunn O))),Andrew Bryant,7.5,2003.0,Southern Lord,Experimental,0.241125,0.338825,4.5,-18.736,0.05675,0.24785,0.8535,0.1086,0.0649,99.356
OTHER,Nick Neyland,8.2,2012.0,Virgin,Rock,0.5714,0.4203,7.85,-12.0641,0.03947,0.6247,0.3241793169999999,0.1208099999999999,0.42061,120.34935
OTHER,Marc Masters,7.5,2010.0,Drag City,Rock,0.293461538,0.981307692,4.923076923,-2.4024615380000003,0.1919,0.3496923079999999,0.252667458,0.450969231,0.328169231,120.2791538
OTHER,Mark Richardson,8.4,2012.0,4AD,Electronic,0.562454545,0.708545455,5.818181817999999,-6.256272727000001,0.075590909,0.094470909,0.016181571,0.2628,0.3356,133.1645455
OTHER,Ian Cohen,6.4,2013.0,Anti-,Experimental,0.62,0.677523077,6.846153846,-5.989769231,0.059730769,0.370176154,0.1265845,0.148507692,0.647969231,129.12392309999998
OTHER,Brian Howe,7.6,2009.0,OTHER,Electronic,0.496571429,0.1855714289999999,3.571428571,-13.21771429,0.036128571,0.8834285709999999,0.0018099,0.198257143,0.2011714289999999,110.9972857
OTHER,Brandon Stosuy,8.0,2013.0,Numero Group,Rock,0.29445,0.8679,4.8,-7.4766,0.06938,0.019051191,0.6249,0.185415,0.288135,120.62235
OTHER,Sam Ubl,7.2,2005.0,V2,Rock,0.471916667,0.78725,2.666666667,-6.645666667,0.041166667,0.151013167,0.017459333,0.26275,0.551416667,112.6735833
OTHER,Nick Sylvester,7.4,2004.0,OTHER,Electronic,0.6198888889999999,0.5317777779999999,6.0,-12.13,0.030255556,0.3324,0.022316559,0.228611111,0.596888889,109.5426667
OTHER,Andy O'Connor,6.7,2016.0,Nuclear Blast,Metal,0.3883125,0.514955625,6.75,-13.6848125,0.05268125,0.255800125,0.3537475,0.2883125,0.22824375,128.4905625
OTHER,Joshua Klein,8.7,1982.0,Warner Bros.,Experimental,0.6323,0.2814,2.5,-14.3886,0.1341099999999999,0.66502,0.3642069,0.1134,0.3802,92.7805
Bibio,Philip Sherburne,7.5,2019.0,Warp,Electronic,0.5013125,0.411625,7.0625,-10.6885,0.0396625,0.7764375,0.7630625,0.27724375,0.44173125,102.72725
OTHER,Grayson Currin,8.0,2012.0,Profound Lore,,0.2428,0.16226,5.4,-18.2406,0.0388,0.303666,0.7464,0.10664,0.06606,93.613
OTHER,Stuart Berman,8.0,2015.0,4AD,Pop/R&B,0.526333333,0.718555556,5.888888889,-6.432333333,0.1417,0.2460278889999999,0.292921156,0.303444444,0.3580777779999999,112.7985556
OTHER,Brian Howe,7.2,2010.0,Smalltown Supersound,Pop/R&B,0.717125,0.655,5.0,-9.797875,0.05945,0.20087875,0.878125,0.161775,0.426375,122.2545
